reviews,sentiment,product_category
"The packaged dishwasher pods are rock hard--so much so that when my dishwasher runs they do not dissolve.  They just remain a wet clump at the bottom of my dishwasher.  These pods are clearly extremely old.  I have used this product for years, but have not been able to find it in my grocery store lately so I ordered these online.  A waste of money!!",negative,dishwashing tablet
I’m trying to send this back to Amazon but they won’t let me return this item.This item just does not work to get my dishes clean and leaves residue andwater spots behind. Also they’re individually wrapped which I think is total nonsense and will be buying your pods instead in the future,negative,dishwashing tablet
"I foolishly bought a 94 count of these dishwasher pods without trying them based on the positive reviews here. However, I have used these twice and both times my dishes were not clean at all and there was a residue left on them. Because of this I had to rerun my dishwasher both times with different pods. It's possible that I got a ""bad batch"" but I won't be wasting my money on these again to find out.",negative,dishwashing tablet
"We ordered these to go with our new dishwasher because it recommends this brand and the samples we received seemed to work better than the kind we were using. When we opened the box to start using them though, many of the packets were opened and the tabs damaged and broken along with many packets that were completely empty. The price is good for how many you receive, but were pretty disappointed to find so many of them destroyed.",negative,dishwashing tablet
"Like others are saying, these left a disgusting white film on everything in the dishwasher. Dishes had to be hand washed coming out of the dishwasher. No joke. Thought maybe something was wrong with my dishwasher, but switched to a different brand and everything comes out clean. Now don't know what to do with the 2/3rds box I have left. Do yourself a favor and hard pass on these.",negative,dishwashing tablet
"Getting dishes clean in a dishwasher is a hit or miss proposition, but with these little lumps of concrete, it will never happen. We have had to run the machine through 2 or 3 cycles and the dishes still aren't clean. Most of the time the detergent is impervious to dissolving. The foil package is hard to open, it DOESN'T DISSOLVE AND CLEAN DISHES. I can't think of anything they are good at. I'm throwing away a box of at least 80 because I can't return them.",negative,dishwashing tablet
Would not recommend. These pods never actually dissolve in the dishwasher. They crumble and end up at the bottom of the dishwasher with half washed dishes. Thought it may be our dishwasher so tried them on a friend's dishwasher with the same result.,negative,dishwashing tablet
I bought the box of 94 tablets. I have done about 10 loads of dishes in my dishwasher and I am completely dissatisfied with this product. If it were not past the return window time I would absolutely request a return from Amazon. My dishes come out dirty and there is a film left behind that is difficult to remove even with a hot water rinse. I have to wash the load a second time with a different type of dishwashing detergent to get them to feel clean.,negative,dishwashing tablet
The product itself is fine.  Just don't buy it here.  The majority of tablets are crushed.  The box is flimsy cardboard and offers no protection during shipping.  I gave them a couple of tries and the results were the same so it's not a one time thing.,negative,dishwashing tablet
"This is one of the worst packages I have received by far!!! Shipped in a bag, product box was opened during shipment, several pods are unusable, and it was leaking powder when I picked up the package. I am SOOOO disappointed!!! We are running too low to return but I will not be ordering these again!!!",negative,dishwashing tablet
