reviews,sentiment,product_category
"Bought this rambler after knowing a bit about the yeti brand and the good things which came along. However this is only my 3rd time using this cup with the magslider lid, and I must say I'm very disappointed. The lid leaks, well doesn't leak, but POURS out the contents in the cup. Ruined the papers which were near it, my books, and everything and it wasn't even tipped over completely! It was literally leaning out of a pocket in my backpack and the backpack was sitting straight on the floor. THE LID IS NOT LEAK OR SPILL PROOF, DO NOT BUY THIS CUP WITH THIS LID. Instead I recommend tacamo, they are spill and leak proof.",negative,mug
"Compré este artículo pensando que el café se mantendría caliente por, al menos, unas 4 horas pero a la hora ya está frío. Decepcionante. No volvería a comprar uno, es mejor la marca THERMOS.",negative,mug
I bought 4 of these. Yea 4 of them. To have different beverages in them while I’m on the road. I used for Protein Shakes as well. After the second use I noticed a terrible smell when I open the lid. I ran it through the dishwasher atleast 10 times and the smell wouldn’t go. Hand washed it’s still there. I soaked overnight with hot water and it just wouldn’t go. I’m really disappointed and wouldn’t recommend for drinks other than water and coffee.,negative,mug
"Receive this cup Aug12, sending it back Aug 17th. It has the name Yeti in it but it doesn't do what a genuine Yeti does. I have a Yeti cup that I have had for years but I just wanted another one, now I'm going back to my old one. What about this cup I don't like, it doesn't keep my ice, I expect some melting but before my 8-hour shift is over my ice is melted and my drink is watery. In a genuine Yeti cup, this does not happen.",negative,mug
Leaks,negative,mug
Counterfeit piece of junk!  The rambler pictured shows the magnetic slider lid.  The rambler I received shipped from China and came with a cheap piece of plastic lid with no magnetic closure.  I do not believe the tumbler is even vacuum sealed as hot coffee turns cold in a matter of minutes.  It is deplorable that Amazon allows counterfeit sales like this.,negative,mug
1 star as lid was missing MagSlider. I was hoping product support will come through and send missing part but that didn't happen. I will return it.,negative,mug
"It being of the acclaimed “yeti” brand, this tumbler was terrible. Sure aestetics, the feel are nice, it’s yeti, but what it is actually suppose to do like keep the drink inside of the tumbler, was not happening. I bought this for my wife who uses public transportation to commute to work. She needed something reliable, durable. What good is the product of it cannot even stay inside of the tumbler ? It was spilling all over very easily. Again, it doesn’t do what it’s suppose to, keep the drink inside without it Spilling. Big thumbs down",negative,mug
Yetti is a name. Ice melted fast. I have a Dutch brothers that holds ice a long time. Yetti quality is going down hill. You’re paying for a name.,negative,mug
Hi I bought this for my mom and to my disappointment it already started leaking from the lid and she barely even used it. Now I'm outside the return window and can't get a replacement. Very disappointed.,negative,mug
the cup is know for having the MagSlider lid to protect water from spilling but they forgot put the piece on the tumbler but then i though maybe it is in the box but no they completely forgot the piece in general.,negative,mug
"I've ordered two now, thinking the first was a mistake, but NOPE ... this cup says it comes with a mag slider AND DOESN'T",negative,mug
"Performance is goodDesign is goodBut so are the others…Is this one better though? Well since they are the same thing, obviously one does not perform better than the other.There’s no technology here. Just a double walled cup.Product gets an F though because of Value vs competitors.",negative,mug
"Large amounts of mold will build up where the silicone ring is on the lid. I have this since November 2020 and just realized this after seeing black flakes in my water. The silicone ring itself is extremely hard to clean all the mold off due the the small crevices, also a huge inconvenience to get that detailed in the cleaning daily, going back to my Nalgene Bottle for now!",negative,mug
